0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1.4766687214530754,2.0641418692367246,2.2200239106707738,2.3505266099285533,2.421664843907456,1.1351984199466818,1.493076535165085,1.7840100024289003,1.7079099191598603,1.000355321456765,2.0269101354443424,1.4284124211222424,1.4287492407194478,1.1317305018739565,1.1449621304076487,2.0725607901441414,0.9512065507062099,1.4125598259963748,0.8836903683166436,0.5903007453206491,1.7107951693994186,1.5281212787965117,1.613346897805017,1.3637456585631877,2.195282411138122,1.4131039083450092,1.3016596603969157,1.16410736784511,1.184215686583265,1.7234411242826473,1.9068269140014242,0.8837411925653087,1.1342143164175629,1.6690285739536275,1.5330561778009346,1.4367157551500191,2.0201542635391885,0.9996042185874994,1.6557768797898231,1.160186381046609,1.947654934592878,1.6774135534531194,1.6103367085540317,1.702989556574299,0.9976714338030764,1.6075764496467635,1.6155865641637392,1.2732329476411315,2.4896506662270457,1.0808568346862117
1.2660968769710383,1.495011415117792,1.326017308146623,1.5538099491714077,1.7313648589625081,1.3141513536520675,1.1272139796276175,1.6004496632223144,1.3850865191702268,1.1839408913632996,1.7628414312372611,0.8463477419618076,0.7068605205271686,1.51725015920552,1.297294570593917,1.2353658571523252,0.6540839714268462,1.4750797077802114,0.9006677132385006,0.5649121026281492,1.8916225716077328,1.7418804973156554,1.4567404887463342,1.5315843631178983,1.4729787863811963,1.4573868040883626,1.150838099496205,0.7375973842065439,1.6473297722570466,1.0208267839188758,1.8727493405934847,0.9844189160815149,0.7267394186809705,0.6852496377865143,1.329401748861321,1.1640429828748906,1.7889134432366103,0.9670708765808805,1.3999064673842057,1.1588951660289384,1.453737120562116,1.2950223456661252,1.4235333184510062,1.7061203364942534,1.00361578529913,1.79761486518658,1.495138037981049,0.905554325302324,2.135295991507148,1.11574259123487
1.1523835992929428,1.4011326386554104,1.6871361535484888,1.8814643525821197,1.986145276044754,0.8330382615018673,1.2414285640657465,1.3543306964329624,1.2925334510552675,0.8060210603082616,1.883546083816948,1.2216986865582322,0.8961558092360092,1.1125886915031742,1.2271310414734695,1.5161725968304263,0.46827525162474576,1.04583787391773,0.6720921342524216,0.7054180566493267,1.3836620018803807,1.3070387564927952,1.0933229468379153,0.9618188583151241,1.707927188106358,1.0943449909271892,0.6936425417987646,1.085448209319856,0.9417675772371202,1.3492234378571728,1.8059657417729995,0.6181152947312551,0.6581582951397459,1.0421841063815047,1.7185515594857557,0.8317110581669189,1.7135587994150279,0.39992820871351065,1.8115358473423697,0.8944830979956251,1.895026419725058,1.0967381996351497,1.4353155508343185,1.1611904807682834,0.5499611341821953,1.4056295510104815,1.0939636601662825,0.9628419900899597,1.8957180136666385,1.2513134419748386
0.8722728177298902,1.1740552002729625,1.457632498291097,1.2464271917689986,1.403248087091847,0.9733405726919052,0.9463650811859843,1.304971820602597,1.0771795195304419,0.5501587196135149,1.3786609727382393,0.6708063754220835,0.747004191034621,0.8933129440161761,0.8337953923404573,1.148989943441461,0.5693364290339261,1.0577993015637368,0.7699132642983997,0.4104991276210378,1.2034177638723629,1.1913124239315307,1.1525162165828693,0.8726017684690006,1.2733644893528706,0.995504263667667,0.7435628308455843,0.8396499257457868,0.9207768317851653,0.9429176647217976,1.2846862544318,0.6129725360142465,0.4374525594223099,0.6727669490099676,1.0535988263237963,0.7373165957473778,1.1453524469697693,0.3953509842090883,0.9138025893488527,0.666792646193566,1.2647822576147327,1.103802239852259,0.9042555239150495,1.3071147289447882,0.7123635726548523,1.1540725564059264,0.7370369429959089,1.0637932353962691,1.2961396740107916,0.6367787797319069
0.9597833529458082,1.2503036345269147,1.3273460320286565,1.2836345848080024,1.4323259821237846,1.2152711318002132,1.0919796909000912,1.3513644431412526,0.8776617173396868,0.8911634366509633,0.917081300359607,1.0321598115838813,0.7782849760293105,0.8643213849643202,0.9401139784678612,1.1284725142622531,0.5309440320809407,1.2547272381608368,1.07987952939931,0.1714103396642152,1.2884107676123624,1.0161484349640149,1.1537307541893984,1.3362075932146256,1.385664571044137,0.9029592124693626,1.0840412334172005,0.761726435502663,1.0020040726358654,1.132536331911322,0.9449528071177802,0.796340963620204,0.5496541477010992,0.6716339997768557,0.7356314926865787,1.1613197704854092,1.2009415328341713,0.8091344558477583,0.8827064800893728,0.796686503635789,1.1282343866283877,1.247565301675701,0.8859974830355569,1.1662158513330279,0.8758537608096736,1.4379850970180854,0.698376885247893,0.5338034329788006,1.5123868266784006,0.7336162058535987
0.7751328309509387,1.6512235919271627,1.6742672641585015,1.6573601698201348,1.6498069338009351,1.3729327025667435,0.9074470818615227,1.7104705213534546,1.2423502378834919,0.6937429513749195,1.2581616445329906,1.1717333479679,1.220262316180477,0.8531889532822168,1.166890986976278,1.8879416120104628,0.6775525037928194,1.1144767745283872,0.951566035037307,0.5913182185164527,1.393064504147711,1.5237429160297022,1.739702038454054,1.3246855426746265,1.7275746358982986,1.253421175640675,1.2408741334366908,1.064624600389504,0.9241609635823974,1.2122934552607985,1.105171539476739,0.8318436997602892,0.6937356724807754,0.8600247792775054,0.7147922471956761,1.0959425926562218,1.3078150772199972,1.0025644963898936,0.5202554065763662,1.0640084997487946,1.2389280478680404,1.1894251019492885,1.1282582013767657,1.3337060053828724,0.8709692166639316,1.510453174173643,1.2756415351866222,0.9780730999986262,1.8169957464834274,0.5462448973769991
1.6866917499333802,1.159067648151988,1.4200403111540703,1.5088964067004922,1.7102021646682193,2.053138762535056,1.4966303543848423,1.9611252564948993,1.2610632448761956,1.3733304473607721,1.6528985846094066,1.3547910163992094,1.4270500259322576,1.6424534879395924,1.3806812145388743,1.6840686022454667,1.038880202922394,1.544364663330983,1.342836864214879,0.7099347513196043,1.9570346530484102,1.2264316854598214,1.4582473423704096,1.8541784377345862,1.6813035978416306,1.310562561120904,1.7576969307949666,1.2711717447605277,1.9270110001225564,1.675207159303369,1.9889571758707534,0.9463250565485222,1.1141946081444827,1.122908540780599,1.005578783905213,1.7850355078142999,1.787030871758809,1.1215421919962347,1.4429905806654877,1.04514482332211,1.4984998291876295,1.826278886170793,1.4168446316058054,1.9085002092051628,1.4818392561962392,1.94057997383628,1.2789665458891417,1.121989266235522,2.4564484625773475,0.9037210728221858
1.24122880065084,1.1461976576842337,1.4585206648303115,1.5031547086124968,1.630581748241158,1.4918082914731212,1.246974458599529,1.734935287287619,1.125921200209585,1.1093769422319661,1.2837266499610998,1.2094246455506428,1.2264477480536509,1.0557390247551182,1.051003657375867,1.7461494784467175,0.9863561422607803,1.347106644956569,1.1451527020980843,0.5933382336443791,1.596371618101615,1.1090166874841338,1.405568081261755,1.4323668255435111,1.707949219623063,1.235028746761431,1.547095901140275,1.1238566968451853,1.3583588485917142,1.6544215095166683,1.487512705296121,0.7443375655099309,0.5923225893838109,1.1316233975253223,0.6370079240201357,1.4937047313545282,1.278859019684388,0.7596452170379492,1.0879256474703736,1.0254417497642763,1.1745998617530546,1.3521381526216885,1.0303902832314444,1.5532618945534111,1.03094213935927,1.5277553802845654,1.0557033210407065,0.8760134277323806,1.954143957834756,0.4716801496838811
1.4177238843615618,1.1129990377879515,1.239149208096968,1.1256854068633035,1.2714374346665824,1.0553874961190601,0.781755730488516,1.4162912411662578,1.0184315862903608,0.4990218988158682,1.4960122802608207,0.8286084090640984,0.7835050542458533,1.2159042947863323,0.5802755074778789,1.4816235342600756,0.9892078605487956,0.7429490645757436,0.6873708975614143,0.42198288400155104,1.1436578358136098,1.1460611804754823,0.97987720055653,0.7917797814989663,1.315198502358993,0.8695544834046944,1.1565192046926809,0.5541286067439734,1.307823591925063,1.192256496256897,1.4892846852840864,0.522941435251945,0.7333238869453084,1.2160122769673574,0.8825908819432079,1.2009571143459057,1.1189926792277531,0.42599611564110507,1.1580982564533175,0.937428930149712,0.9466474628349121,1.0848168112350285,0.7349897883565172,1.2830663788059848,0.4377921875034083,1.1222624283271616,1.2170282864889719,1.0630014617085495,1.4870272806358729,0.7001616540012043
0.8884768449796635,1.5828291083844301,1.7217984156692765,1.675119150526157,1.9442275051297881,1.2409315202126578,1.1707133848439317,1.7534918787361529,1.167702885139396,0.7162834177138067,1.2689628366233956,1.0350858709757955,1.4004202947036601,0.8786937561934302,1.1011639937383304,1.604914384833913,0.7425495316902496,1.351856586413584,1.0657290258519994,0.3285143064789271,1.5129679294953586,1.3594285395613641,1.4743878478418166,1.5471261064790003,1.7475553955023497,1.220740115400979,1.3022950878455837,1.210334539495061,1.0893232936751496,1.2222780551737111,1.3775831444097837,0.845079065504,0.6570926561781083,1.0423604261119268,1.00114262474262,1.229237626203018,1.4258053273172617,1.0845340143216322,0.9697860441843095,1.2708223445059867,1.3341162307200054,1.1930179073755762,1.1601737681266309,1.4024354533006231,1.09241679192494,1.5795520699223704,1.1804166382433205,0.8299989440297942,1.8209882295523994,0.674339356236543
